business_id,stars,text,user_id,cool,useful,funny
eHC_xNrT1SkJyC2oncJlhw,2,"We went here for the fabulous UYE. As the restaurant is often empty, Julia though it would be good to give them some business...but in the end it was our group that ended up being given the business. The words highway robbery come to mind, but I guess we weren't really on the highway. The prices listed on the menu really didn't seem that out of line, a bit on the pricey side but nothing alarming. Our waitress slyly sold us a kazillion dollars worth of appetizers that were not on the menu. We got 4 plates which consisted of 4 individual sauces with some stuff in them...one had shrimp, one had chicken, one had pork, and one had chihuahua. Oh wait, I think that was the cheese on top. Anyway, the plate with 4 tablespoons of sauce was not worth the $25...oh wait, we got 4 of them. The waitress also managed to slip two orders of guacamole in on us for $11 a piece. As far as the entrees are concerned, the portions were small and the food was kind of meh. The mole was way too sweet for my taste. The biggest bummer of all was NO BOOZE! The $120 worth of appetizers would have gone over much better if they were washed down with some frosty margaritas. A couple of pitchers and they could have slipped us some $100 flan.

Regardless of the price and the mediocre food, it was well worth going for the amazing company of the awesome Phoenix Yelpers. I don't think I would go back for the food though.",ytr46wNbedr8-iqSZngl8g,3,3,3
fjHUnUP1Lt-YAbeWUx2LrQ,2,"Not the WORST place, but nowhere NEAR the best place, I've ever been.

Went in, back in January, for a dinner around 9:30, on a rainy night with my beau. It took 15 minutes for our waitress to stop, acknowledge our existence, and take our drink order. By that time, we had decided our food order, and gave her that, too. Another 10 minutes later, we received our beverages. another 25 minutes later, we received our order, and my chili cheese fries were decidedly bland, while his hamburger was worse than McDonalds. Minus that his regular fries were actually good.

I'm pretty sure that will be my only experience at SPS's. The decorations were pretty awesome though.",Sve2h1r-jOyaoGY2GYL0WA,0,1,0
Y-NqaDy_1bb-Y5dQ33x-Pw,2,"First of all, the hours, this place keeps the most absurd hours for a restaurant serving 50,000+ students and faculty.  I cannot tell you how many times I've walked over to get a sandwich and Sacks has been closed.  They open sometime in the morning and close at about 2 or 3 in the afternoon, I can't report definitively what the hours are because they do not list them on Sacks' website, apparently they are trying to keep it a secret.  I understand a sandwich shop in downtown Phoenix keeping these hours, but here is an update for the owners of Sacks: ASU students and faculty do not keep bank hours.

The quality of the food is substandard but the sandwiches are priced reasonably.",ykg3-2C-8Vv3K4mVj1iSfA,0,0,0
tr4L9VWmPGZtdBD-L2Pofw,2,"I had Smashburger for the first time a couple of days ago and I was not impressed. My burger was way too greasy. The smashfries were good but they were greasy as well. I'm not expecting for my burger to be dry but there is a major difference between juicy and greasy and they crossed over into the land of the grease. And they were heavy handed with the salt. Unless I want my sodium intake for the week in 1 day, I would suggest that they move away from the salt.

They are similar to Five Guys in that they have no combos but they have more options. I can see what the appeal is and maybe the cook was having a bad day but between the grease and the salt I will not be going back unless I have a death wish.",K5oJ9aQth_Ltg3Awgjy-wA,0,2,0
niPFXq4r2mc0zFlOpWV3Eg,2,"Years ago, and I do mean years ago, their Mill Avenue location in Tempe, was outstanding.

As they expanded, the food along with the total expierence has gone DOWNHILL, big time.
Why has this happened ... they're doing franchising.  

I'm suggesting a name change:
""My Big Fat Greek Disappoinment""",3nUQ4xbLlySDbkE03nyp-Q,0,2,1
ASfFd5hKoG6QF6H3id2l0A,2,"Not impressed. The young lady behind the counter aked like she could care less about my 15 shirts I had to drop off. I had used them before and nobody ever smiles at you. When I asked about pricing and how they protect shrinkage she said "" we can't guarantee anything"". Well, I can guarantee I will be goping elsewhere. You would think based on how expensive they are that they would care more.",yUrJNGlx8V10dRAvdh3ZFw,0,0,0
V5QdxePG-pGPXVPHSLLM9A,2,"Good lord.  I don't ask for much.  I ordered a slice of quiche and an iced coffee.  They didn't have to bake the quiche, just warm it up.  I waited 15 minutes and then went to the counter to ask for it.  The server looked confused and the Guy who took my order said he ""got lost.""  I heard the server apologize to at least three tables (but not to me).  She told one guy the toaster burned his cinnamon raisin bagel (the last one in the shop) and insisted repeatedly that SHE didn't burn it--it was the toaster's fault.  Quiche was tasty, though.  The server said it was mushroom and spinach, so I had to wonder for a minute what the bright red things in my quiche were...then, I figured out it was mushroom and chard.  Coffee was ""eh.""  The floor looked dirty.  There was a paper towel in the toilet.  Ok, I'm nit-picking now.  The place was moderately busy; the small private parking lot was full.  Fortunately, I was on my scooter, so I could squeeze into a non-parking space easily.",2LCrT_BOJvGV4xi_lmoRcA,0,0,0
mQ6_slsCd8-c8WFNtESnqw,2,"Uhhh...These are supposed to be carne fries? 

ASU boys think that these are the best carne fries. Me thinks not. The carne fries consist of boiled meat AND the order is wrong. It's supposed to have the guacamole on top of the sour cream on top of the melted cheese over the meat, but they just dumped the boiled carne asada on top of the sour cream. I told some ASU boy about this, but he said that I probably had a different person making my carne fries  the wrong way. What a disappointment, but I ate everything anyway because I'm fat like that. hahha",31tjiU793jocP_DKwn1V8A,1,2,1
E2F25cRcYf_bWtvbCht0EQ,2,"The caramel ones were heaven on earth, but I agree with the other Yelpers that the standard brownie is on the dry side.

I still have quite a few flavors to sample, but from what I have seen so far, they are not worth the price point.",tQ5wiJ9TGUbmIqnO4-njWg,0,2,1
NIuaxYvM_-dzmgGXwPJ1Gw,2,"I really wanted to like this place, but the service just ruined it. 

I went on a sunday afternoon, when it really wasn't that busy. I was sitting directly at the bar and still got poor service. The server walked by probably 5 times while my glass set empty before she made eye contact with me. It was a bit ridiculous. 

I feel like the yardhouse had just as many (if not more) taps, with the same prices and better service. 

Great decor though, very tall open ceilings and lots of TVs. Just don't expect good service.",XwEY9qjfXtdpNbmRY2p_bA,0,3,0
d3MxUXS1b6U2P_gGuCO1-A,2,"I had very high hopes for this place, after the very good reviews Fate got and that Sens has been getting, but I was terribly disappointed. The mango papaya spring rolls were dominated by the flavor of anise/licorice. The shu mai dumplings were so hard, even hard-core Italians would have said they were too al dente. The black dragon chicken was good, but not great. After we left, we noticed the dinner menu was much more extensive, especially without the tapas. Maybe dinner here is a much better experience, but I'm not sure I'd even be willing to give it a try after the lunch I had here. As for the atmosphere and decor - don't even get me started. Talk about trying too hard to be hip. The Vegas-y blue lighting in the bar area, the Northwest coffehouse style old-looking couch in the back, the Asian influence...I'm not a proponent of ""matchy-matchy"" decor, but this was all over the place. Service was just okay, too. I won't be back any time soon.",OQMOgqS1NFIyAW4i66iDYA,0,0,0
ftdKj1p2Y0ABrr9uOPn97g,2,"Ya know - I could see this place being very inconsistent and I was there on a ho hum day.   The wine recommended was their chianti which tasted pretty bad, they have a weird assortment of imported beers, and like a couple other reviews the pizza had little flavor.  We order a PESTO chicken pizza and we had to bite around on each piece to find the pesto, no flavor, a bit dry and the pizza was really late and warm - late and warm which means =  sat there for a while.  Our waitress was nice, cute, fun but hey that only gets you 2 stars.   The salad was better than the pizza and the wings were pretty good. - Thats all folks.!!",SwnLshF0NJBRK9UilGA80Q,1,1,0
N_zdv9ApM_RIk_80KsNX5g,2,"Food was alright, nothing special, a bit bland. The water tasted so bad though, bad enough that you could still taste it through iced tea or tap water, do they not have a filter!?",X8hjnv-PSuJ0ASItdwpzqg,0,1,1
ZlvVCqFKTMK4rBkTQzVBpA,2,"Disappointed.  I'm from Jersey, everybody in my family raves about Jersey Mikes and they are all in Jersey.  First off,  I ordered the Italian sub that comes with the works (5 different meats) and is supposed to come with provolone.  Got home to Buckeye to learn there was no provolone on my sandwich.  That throws the taste of an Italian sub off, period.  My second disappointment was the meat.  The franchise contracts out to a provisioner to make all their cold cuts under the Jersey Mike's label, but the meat does not have the flavor of New Jersey's finest deli meats, Thumann's. Boar's Head doesn't come in close to Thumann's but I'll take Boar's Head when nothing else is available. Third place goes to Dietz and Watson.  If Peter Cancro, the CEO of Mike's really cares, he'll get his meat elsewhere. 

The staff was very friendly, the restaurant was clean, there were blown up photos of the Pt. Pleasant side of the Manasquan Inlet and Jenk's pier with surfers heading out, a nice touch of back home, but that's the best I can say.  The staff was so personable I don't regret leaving them a tip even though they forgot my cheese.  I just wish I had a good reason to go back and see them again.",8D408fDn0twwIW6FZ42YWg,0,0,0
wEsor9I2DcyYoR3brlqIMw,2,"I ALWAYS pay in cash at this Panda's. If it wasn't across the street from work, I wouldn't go here at all.

Two separate times I have been double billed on my debit card for my lunch. I'm not saying it was intentional, but either way it is annoying to have to dispute a charge with your bank.

Fair warning.",k6ZQA3DJ2EfZJMmadBlWNw,0,0,0
j_MTYLfepzkYqdqHsfYwMg,2,"I planned to order chocolate truffles from Truffle Trolley for our wedding favors.  We ordered the sample box to try them out.  They came in about a week and they were packed on ice which was really nice.  However, when we tried them, we just found them WAY too sweet!  We didn't like them so we are looking for something else.  Just make sure you try the chocolate before you buy to make sure you like it.",yBz5KP3YC7ryiAef6FXNVQ,0,1,0
roTWGaU-RcJ06l8cjFw7xQ,2,"I don't know why i have been here more than once, but the parking is horrible, and the food is only so-so.  lots of color and flare but not much going for it.  the baja sauce is great but i seem to get sick later that evening when i eat it.  i need to learn from experience",GAW_mbLDbIoZQ0V0ZhWK8Q,0,0,0
GNZuoHxehd_3Kej7eXj8iQ,2,"Not bad, but not great.  Service was really friendly, and prompt.  Food was ""meh"", maybe I just ordered the wrong thing.",WxqpkFekB8Zd9psbJ5GqAQ,0,0,0
Y-9dJvw-J2d9QKfuL7mKgA,2,Good place to go if you're hungry and don't want to cook breakfast.  Not great due to the fact that most of their food is straight from the freezer to the frying pan and just so-so.  Small portions of bland food.  Great people and great service.  Just altogether blah food.,pDSMS-IW5wyZK0XBi4jnDw,0,1,0
Kau5iJl6VR-TJ20YGrL7MQ,2,"I needed an oil change reeeeaaaally badly (i know, but i have a honda and those things can run on gas fumes for 30 miles and oil resin for months) and had had an OK experience at the danny's family on HIghland (free wash with a oil change, who doesn't love that?)

But. I checked the Danny's site and saw no promotion of the wash and didn't want to drive out of my way for nothing. i checked yelp and this Jiffy Lube had the best rating i could expect for an oil change place and was up the road from work. Downloaded the coupon (thanks for the tip, Kym) and was on my way.

Pull in and i tell the guy i want the ""Signature"" change which includes window wash and floor vacuum, mentioning my $5 off coupon. He said that they were already running a special that was $13 off the $35 price so i said a-ok, cowboy. 

i wait for about 8-10 minutes in the small waiting room (bonus for having a Phoenix Magazine in the stack of Muscle Car Monthly, Oil Today and Antennas Weekly - look, just because i'm getting routine maintenance on my car does not mean i'm INTO cars).

I get pulled into the garage area for the ""spiel"" everybody dreads but it was surprisingly short and non-pushy. (i'm glad they don't drag you over to your engine anymore, that's totally lame). i do have to note that he tried to tell me my right front blinker, my left back blinker and my license plate lights were out. i had JUST gone to Checker to replace my left front blinker light and went through some extensive light checking and so found this news odd. i kept saying as much, and he kept insisting and i was about to ask to see for myself when he calls out to another worker ""Hey, was that the honda with the lights or the jeep?"" the other guy says ""the jeep."" however, there was no other car in the place. hmmmmmmmm.

OK, so i pay up ($24 altogether with a tax or fee or something added in) and go back into the waiting area while they finish up. I decide to use the bathroom -- and this is where the they lost two stars (this was, up until then, quite possibly a four-star experience - wait, two stars for a bathroom, you ask? oh, you just wait...)

the bathroom was filthiest thing i have seen in my life, and i've been to some raunch truck stop pee holes. literally, piss, in the bowl... i get in closer and i shit you not (pun intended) four shit smears in the bowl as well (yeah, i counted). two rolls of TP hanging out on top of the dispenser, each with one square left on them. realizing i need to sterilize my hands from just walking into this mess, i discover no soap or paper towels (not very surprising). as well, hair clippings all over the sink, like the guys are trimming their moustaches on their break. un-freaking-believable. i am still haunted by this bathroom experience.

but car's running great!",7GC9fVWKa4a1ZmBGLH6Uww,6,8,8
IJ0o6b8bJFAbG6MjGfBebQ,1,"U can go there n check the car out. If u wanna buy 1 there? That's wrong move! If u even want a car service from there? U made a biggest mistake of ur life!! I had 1 time asked my girlfriend to take my car there for an oil service, guess what? They ripped my girlfriend off by lying how bad my car is now. If without fixing the problem. Might bring some serious accident. Then she did what they said. 4 brand new tires, timing belt, 4 new brake pads. U know why's the worst? All of those above I had just changed 2 months before!!! What a trashy dealer is that? People, better off go somewhere!",zRlQEDYd_HKp0VS3hnAffA,0,1,1
vvA3fbps4F9nGlAEYKk_sA,1,Disgusting!  Had a Groupon so my daughter and I tried it out.  Very outdated and gaudy 80's style interior made me feel like I was in an episode of Sopranos.  The food itself was pretty bad.  We ordered pretty simple dishes but they just had no flavor at all!  After trying it out I'm positive all the good reviews on here are employees or owners creating them.,8AMn6644NmBf96xGO3w6OA,0,1,0
o1GIYYZJjM6nM03fQs_uEQ,1,"I've eaten here many times, but none as bad as last night.
Service was excellent, and highly attentive.
Food, absolutely horrible.

My expectation was they would serve a steak on par with their seafood. After all, they were charging 39 bucks for a ribeye. 
What I was hoping for was a 1- 1-1/2' thick steak, cooked Pittsburgh style as I had ordered. 
What I got a a 3/4 in thick piece of meat that was mostly fat, gristle, and in no way resembled Pittsburgh Style. 
Salad, similar to something you could get at Chick Filet
Veggies, blah.
Bread basket, ample, but day old, and if not, it certainly wasn't fresh. 

In addition to bad food, we were crammed into a small room where we were nuts to butts with 6 other tables, listening to conversations ranging from someone's recent bout with pinkeye, and another couple who elected to speak entirely in French, until the waiter showed up, then it was like they turned off the French switch and suddenly began speaking English. 

I've had it with this place.
If I'm going to pay 150 bucks for dinner, it'll be at Mortons, or Maestro where the steaks are 1-1/2 in thick, cooked to perfection, and half of it doesnt wind up on the plate as fat and gristle",iwUN95LIaEr75TZE_JC6bg,0,4,3
l4vBbCL9QbGiwLuLKwD_bA,1,"I have always been a fan of Burlington's deals, however I will not be shopping at this one again. I went to return a belt... pretty simple. Instead, I stood in the customer service line for 15 minutes thanks to an employee of Burlington buying/putting things on layaway. It took three other staff to help her out. There were no words said to me except ""Hold on"". I was pissed. When the lady was finally done, the employee at the service asked ""what do you want?"" Serious help is needed there!
 If you work in the area of ""customer service"" I think you should have some.",EPROVap0M19Y6_4uf3eCmQ,0,0,0
CEswyP-9SsXRNLR9fFGKKw,1,Another night meeting friends here.  I have to laugh.  Waited another 20 minutes for my beer to be refilled at the bar.  A girl even took my empty without even asking if I wanted a refill.  A new brunette girl that I don't recognize left the bar and sat down with her guy friends on the customer side AT 9:25 ON A FRIDAY NIGHT.  Another bartender had to ask her to come back and work.  Management....  Pull your head out of your ass!  Sad to watch....  I need to talk my friends into another place!,MjLAe48XNfYlTeFYca5gMw,0,1,2
6Ry-gjGqApTSRZkfdYlLmw,1,"Not busy at all but took nearly 45 min to get our meal.  Ordered the trout and was shocked to see lots and lots of bones. Hmmmmm. Well asked the waitress about it and she said ""they try the best they can""  hmmmmmm isn't this a ""fish"" restaurant? 
They comped the trout but still not sure I would go back.",rWN1pg3mCF2btJWtG6JmJA,0,1,0
NNGJQF3WeIHzGzweCpZ-VA,1,"Yikes, reading other reviews I realize my bad experience wasn't unique. As a server I make a very laid back customer. I like pretty much everything I eat and don't require a lot of attention from the waiter. 

La Piccola Cucina would benefit from just one extra person in the front of the house. Our guy, though adorable and friendly, was too busy to refill our drinks and to remember to bring our appetizer (though charged us for it). The ahi tuna (highly recommended over the other fish options he said) was so overcooked it was the color and consistency of chicken. Like other reviewers mentioned, he was frantic and made that clear to every customer. At one point I even saw him in the kitchen cooking - they need another person! 

I left super stressed out from the experience, which is very, very unusual for me. You can either have bad service or bad food, but not both.",5je-Jg8tq5BWxJtDBmTK2Q,0,6,1
FkHhy6kWeoJf0xJTqzRWmg,1,"This is my first year participating in Arizona to sell clothing, just wandering how busy its goona be in there ??? little worried, can any one reply me ??",68exKLCQnnZrvXNFOcIUnA,0,0,0
LzpR_jE6VIutJ08s2cdRrw,1,"really, I can't believe this place has received such high reviews from people.

my lady and i walked in, and were greeted rather rudely by a pretentious bitch at the front with a monotone ""name please?"", instead of a warm, friendly, french welcome to this rather charming looking place. we didn't have a reservation, which from the looks of how dead empty the place was, didn't seem like a problem. until the hostess whisked through her reservation list and explained she'd try to ""fit us in"". it was 6pm, the place had one other couple dining, and we were informed that the next party was arriving at 7:30. we weren't really looking to hang out. it would have be awfully lovely if yelpers would have informed of the need to MAKE RESERVATIONS before going in here, because if you don't, you're automatically a piece of shit according to the staff. sorry, i don't plan very much ahead. next time i will, and it won't be here.

anyways, after debating for a minute or two with herself, the hostess decided we could ""squeeze in"" and sat us right on top of the other couple inside the restaurant. she informed us that we could cork our own wine, for their low low price of 9 fucking dollars. in words only office space could adequately describe,""coup des tartes, what is it exactly that you do?"". 

the food was good, nothing spectacular for $25+ a plate. we got a salad with apples and nuts and bleu cheese, which was served warm. now this is the first warm salad i've had all of my life, and by no means am i some sort of wordly food expert, but i believe salad should be cold and crisp. not soggy and warm. yuck. the cordon bleu was tasty and filling, however, the wobbly table was an extreme annoyance when cutting through the chicken, but it was solved (with no thanks to the staff) by placing a jack-in-the-box gift card under the leg. i will admit, the mashed potatoes are some of the creamiest and best i've ever had. my lady got the pork tenderloin, which had a strange peppery-sweet pairing which i didn't particularly care for. we were broke for desert, so unfortunately we didn't get to try any tarts. you would think for a place that promotes itself as being so poise would get some fancier menus, other than a $.15 piece of cardstock copied in bulk at kinkos.

this place was rather disappointing. i honestly thought it would be way more comfy and welcoming inside but it really wasn't. it presents itself as being so high class and french and oh-la-la wee wee, but when it comes down to it, it's still located in a tiny shack of a house at 16th street and highland. maybe if it were located in the biltmore i'd give it a bit more cred.",HY9qpAamqLXFoa7xMwNntg,1,1,3
145SQ_msdQ1yo7J0E63VoA,1,"I was really excited about this event, maybe my expectations were too high, because I was really underwhelmed.  Very little shade, ran out of water, by the time I got there at 1pm (other obligations) 20% of the vendors were out of food, and by the time I ate my way through some, everyone else was already out.   60 bucks for that?  I don't think so.  

And when I mentioned it to ""the person in charge"", he was patronizing, invalidating and kept telling me how happy the chefs were.  Well, I'm your consumer, big guy.  

Sorry, Devoured, wish it could have been better. 

What food I did try, was pretty good.",ASi6ZgbbwXIwU2H24uANmQ,0,1,0
hW0Ne_HTHEAgGF1rAdmR-g,1,"The beach paradise of Ixtapa-Zihuatenejo awaited us....unfortunately, so did a connecting flight in ARIZONA of all places...

Long story short....1/3 of our luggage did not arrive at our final destination, various articles of our clothing are still missing as well as my cell phone charger...not to mention security forcing us to open sealed containers of my son's baby food and milk for litmus tests...

I looked on the bright side....at least we didn't get deported =)",8tbXmjYGsYFZXk6ppuwRWQ,7,7,9
COc06ScpJTN15NXMf4gkqA,1,"See the huge sign outside that says $2.50? Yeah, that's for shirts only. I was caught off guard when I brought in my skirt and got nailed for about $3.79. As I sadly handed over my $5 bill, the lady at the counter said a lot of people had told her they felt betrayed by the sign outside. No kidding. I had originally been heading down the street to Regal on 7th Ave.--who does a fine job in half the pickup time--for the ""advertised"" fake price here. Trying to make the best of it,  I told the lady at least I'd learned they had an onsite alteration service, and maybe that was worth a buck. UH OH. Picked up my skirt a few weeks later with some Jersey Shore-type chick at the counter, and was told I owed another $3.79. I flat-out refused to pay twice. She screamed at me, chased me to my car, wrote down my license plate and said the police would be visiting. Ni-i-i-ice.",UfMHoQ4lic1aCkXFa4TxlA,0,2,1
1Q_H3BLhKBymF6Se8FfZNw,1,"Unless you are a regular or look like your wallet is fat don't expect the best service.  Entrees cost about 20-38 bucks and Anti pasta runs between 5-20 desserts are all 8 bucks unless you get aged balsamic vinegar.  They also have a big cheese selection. 

I made reservations for this restaurant and they sat us by the back door.  The waiter never once explained anything on the menu or suggested a wine to go with our meal.  He didn't even tell us about the cheese menu except to check on the one we wanted.  The other waiter for a table near ours went out of his way to explain the menu and go as far as to tell his tables how to eat the cheese ( it comes with jelly's and such) .  

My meal was good I had the duck.  She had the salmon which tasted very fishy.  Not fresh at all.  The wine was 40 bucks for a carafe ( maybe if we would have got a 100 dollar bottle we would have gotten better service)  The Dessert was good it was a rich chocolate cake with nuts and chocolate sauce. Nothing too special.  

Overall the experience made the meal not worth the 115 bucks in these times not to mention they overcharged my girls card for the drinks at the bar.  If we dont want to give 25% don't charge it plain and simple.  

Just a warning reservations and customer service mean nothing.  We mentioned our complaints to the waiter and manager.  We received an apology but how bout comp our dessert or something.  Hyatt Gainey staff is also rude for the most part.  

Two thumbs way down.",JnRT9i2d71pY8D8ngzCz9Q,0,1,0
CvRGjwCsrQs1DYYL3z8R7g,1,"Take your money elsewhere, unless you've got kids.  I really try to like this place.  A family member signed me up for the discount card, so I've been going more often, but I just don't love it.  It's simply ok, but the prices are outrageous.  And the sounds and animatronics are a huge distraction from the so-so food.  The cocktails are alright, but, again, the price is not right.  The ony thing fun about the place for an adult is the gift shop and the light-up cocktail glasses (which cost extra.)  I've seen a lot of happy families in here though, so I bet it's better if you have little ones to bring along.",jKeaOrPyJ-dI9SNeVqrbww,0,0,0
CgHcO651uEE3aalrkm4boQ,1,"My friend kept telling me how good their lunches are... I tried it, but it didn't do anything for me.  The sandwich tasted like something you can get at Safeway, but twice the price.  For being called a Purveyor of Fine Foods, I expected the food to taste like not just any ordinary sandwich. 

What I had:
Ham, cheese with portobello mushrooms on a panini with 2 sides of pasta, one was parmesan and the other was macaroni. Maybe it was the panini bread. I think the parmesan pasta was made there, but I know for sure the macaroni was not made there, it tasted like something I had at a picnic which was in a carton. It wasn't anything to brag home about. 

I found out the head chef made my sandwich... keep him in the kitchen and away from the customers, no personality whatsoever. I asked for his suggestion, and his reaction was ""anythings good."" 

Normally, when I go to AJ's, I go for their desserts. Their desserts are fabulous and you can get individual servings at a reasonable price.  I can take an assortment home and have them for later. 

Our company does use them for their catering and I've had many compliments on their dishes, but pass on the lunches.",QSYnt4piL87oEWJHJ8_pGA,0,1,0
uxoibUaXA-lRXM37ZV8Bsg,1,"Absolutely horrendous.  This post office will lose your mail (repeatedly), laugh about it to your face, lie about it, blow it off, make it seem like it's your fault and make you wish you had sent it UPS.",VKiWDL608wBRQtk05ts59g,0,3,1
wl51t6lT7leiX64SlkOx6g,1,"Other than the really great happy hour prices, its hit or miss with this place. More often a miss. :(

The food is less than average, the drinks NOT strong ( at least they are inexpensive) , but the service is truly hit or miss.

I'll pass.",WgdgOlb-OIwKxb1p4xWwRA,0,0,0
zDfaNgSYLn-TwquB5A6AaA,1,"Been here for many years but have seen a recent decline in quality service. Felt scolded by the bartender today at lunch. Felt disrespected as a customer. Service sucks stay away. ""bad service = bad review""",pRw80rCPUTcBo2Zv5De1yQ,0,0,0
MUsqPXthMdHoPEow9M3MfA,1,This place is not there anymore.,VBEbhE0ISjg6xowGNiGmgQ,0,3,1
u3HMalNH-xBgZUXjnH3O6Q,1,"Rarely do I give a 1 star rating but after four attempts in four months to get my fax line and internet rolling I can honestly say they have earned this.  After finally showing up for a scheduled appointment the tech told us our internet was fine but we disagree because we are getting the same speed we had with Qwest in Cave Creek (SLOW)  and they are charging us $64 a month for what they call the upgraded 20mbs.  Furthermore, I tried to send out a couple faxes after he left and the line is not responding.  Im going to drive down to the store tomorrow and demand that they remove the fees for service I have not received and just get efax.  As I noted in the first review we were excited to upgrade to faster internet so that makes this experience even worse.",QnMPMD8Nh3ErZGfMRGAeYg,0,0,0
OOCLVeqqMFfSnKa7liv0Kw,1,"What a load of absolutely hideous, uninteresting crap.

Take every single one-star review written by Yelpers below, copypaste them here and you will have a far more eloquent summary of my feelings on this place than anything I can come up with.

I have no reason to ever come here. Certainly not free will. The one time I did come here I was forced to by a friend who was meeting another friend.",17PPxx8RxjOUD_nQZ1aHEw,4,6,7
MwaFQkJxzqg8G5_hTip99A,1,"Wednesday 7pm.  This place is your average over priced, lack of taste chain food restaurant and this place was no different. 

I have to say, I was super disappointed as I have always heard rave reviews, now I'm starting to question who I associate with and their taste in food.

Service=slow.
Food=just tastes like salt
Noise=loud and they do a dance...like a lot.

Go somewhere else and skip Joe's Crabs.",Pk5T0OFCbl8mIKkKYyglWQ,0,2,1
yPJFfglhMHAKciUpjTmgBg,1,"I had not been to an Oregano's in like 10 years. They seems to be popping up all over here in AZ now so my buddy was in from out of town and he wanted to try, so why not.

I'll tell you ""Why NOT""... we has two thin crust pizzas... and I even hate to call them that. More like... crackers with melted cheese and some toppings.

That was some of the worst excuse for pizza I've ever had. Most of the fast-food delivery pizza I've had beats it -- and I do not like, at all, delivery pizza.

Maybe the pan pizza is better than the thin crust... god it could not be worse!

It only deserves one star for the good service... other than that is the another sub-par overpriced ""gourmet"" pizza joint.

If you want expensive, and good, pizza there are many good alternatives... Pizzeria Bianco, Grimaldi's, etc.",KucBnMrhalzxnD9AWrxwYQ,2,4,0
q7DzFSkt1ColaWrAOw7rFw,1,"I recently had a shit cleaned at the Intercontinental Hotel in Hong Kong. Not cheap. I only mention that because this place charged MORE to clean that suit - almost $30 for a two-piece suit after they tacked on their $6 ""designer brand"" surcharge (no, I am not kidding). Despite branding as ""green"" the suit still reeked of solvent (the green, silica-based solvents have never left an odor in my experience). No differentiation to justify these absurd prices - a lot of good alternatives in the area. Be warned!",JnJDO8c37PnwsP0P7-1v0w,0,0,0
s26P-jeVUH9TjnTPQttPag,1,"Where are the managers????   It took 1 1/2 hours for our meal to come out at 8:15 in the evening.  Items came out at different times so we couldn't all eat at the same time.  The asparagus tempura was inedible because they didn't cut the ends.  Waitress just took it away and did not comp us.  Waitress knew next to nothing about the sushi menu.  She sat and talked with the hostess the entire time instead of waiting on her tables.  Food was WAY over priced, and I couldn't speak to my dinner companions because the music was way to loud.  One of the worst dining experiences in a long time.  Paid $70 for a dinner for 4 and went home hungry.  HORRIBLE!",Rv3k5uOZT5i40aLmlhw4DA,0,0,0
8PYmv83XaJTioz5_A-SVxA,1,"Still quite poor both in service and food. maybe I made a mistake and ordered Sichuan Gong Bao ji ding for what seemed like people from canton district. Unfortunately to get the good service U have to speak Mandarin/Cantonese. I do speak a smattering but try not to use it as I never feel confident about the intonation. 

The dish came out with zichini and bell peppers (what!??)  Where is the peanuts the dried fried red peppers and the large pieces of scallion. On pointing this out all I got was "" Oh you like peanuts.. ok I will put some on"" and she then proceeded to get some peanuts and sprinkle it on the chicken.

Well at that point I was happy that atleast the chicken pieces were present else she would probably end up sprinkling raw chicken pieces on it like the raw peanuts she dumped on top of the food. 

Well then  I spoke a few chinese words and the scowl turned into a smile and she then became a bit more friendlier. 

Unfortunately I do not condone this type of behavior. It is all in poor taste...",Zgp9T6IOVFOozrWDw_mUGQ,0,0,0
yv9gVqydta-y8NHQQ3XPRw,1,"First, I hope La Fonda management reads these reviews and takes steps to improve their restaurant.  Second, we miss the bloody mary bar too.  Hubby & I visited LF a few weeks ago on a Saturday night for dinner. We asked the waitress a general question about a beer and she made something up that was ridiculously wrong.  Okay, she doesn't know beer.  We liked the chips & salsa, it was a good start, then I took a sip of my water.  What the?  I know what Tempe tap water tastes like, but this was weird.  The aftertaste made me cringe, I couldn't drink it, even with a slice of lemon in it, maybe it was the ice.  Hubby ordered chicken enchiladas, which he orders practically everywhere, and it was so bad he didn't finish it.  My meal was not memorable either.  I wanted to love this place, or at least like it.  We walked out of there terribly disappointed, I doubt we'll go back.",vKs0r5yZhfJYdBSd0J1a3Q,0,0,0
